FIPS-Code,Name,Population,All white Christians,White evangelical Protestant,White mainline Protestant,Black Protestant,White Catholic,Hispanic Catholic,Mormon,Other Christian,Jewish,Muslim,Buddhist,Hindu,Unaffiliated,Total
20189,"Stanton County, KS",2000,57,34,19,0,3,19,1,4,0,1,0,0,14,152
20191,"Stevens County, KS",5500,57,32,17,1,7,18,1,4,0,0,0,0,14,151
20193,"Sumner County, KS",23000,71,35,25,1,10,3,1,4,0,0,0,0,20,170
20195,"Thomas County, KS",7800,73,42,22,1,9,2,0,4,0,0,0,0,17,170
20197,"Trego County, KS",2800,79,40,30,0,9,1,0,2,0,0,0,0,16,177
20199,"Wabaunsee County, KS",6900,74,34,24,1,16,1,0,2,0,0,0,0,21,173
20201,"Wallace County, KS",1500,78,40,27,1,11,2,0,3,0,0,0,0,14,176
20203,"Washington County, KS",5400,82,38,29,0,14,1,1,2,0,0,0,0,15,182
20205,"Wichita County, KS",2100,64,32,22,1,10,13,0,3,0,0,0,0,14,159
20207,"Wilson County, KS",8500,73,40,23,1,9,1,1,6,0,0,0,0,20,174
20209,"Woodson County, KS",3100,76,44,24,0,8,1,0,5,0,0,0,0,17,175
21001,"Wyandotte County, KS",165000,38,15,14,14,8,13,1,8,0,0,0,0,21,132
21003,"Adair County, KY",19000,75,48,23,2,4,1,0,2,0,0,0,0,20,175
21005,"Allen County, KY",21000,71,45,21,1,5,0,0,4,0,0,0,0,23,170
21007,"Anderson County, KY",23000,75,46,23,2,6,0,0,3,0,0,0,0,19,174
21009,"Ballard County, KY",7900,76,44,21,2,11,1,0,4,0,0,0,0,18,177
21011,"Barren County, KY",44000,69,44,21,4,4,1,0,3,0,0,0,0,23,169
21013,"Bath County, KY",13000,71,42,23,1,5,0,1,3,0,0,0,0,25,171
21015,"Bell County, KY",26000,71,52,19,3,0,0,0,5,0,0,0,0,20,170
21017,"Boone County, KY",134000,69,32,20,2,16,3,1,3,0,0,0,0,21,167
21019,"Bourbon County, KY",20000,69,38,26,3,5,1,0,4,0,0,0,0,22,168
21021,"Boyd County, KY",47000,69,41,21,1,6,1,1,5,0,0,0,0,24,169
21023,"Boyle County, KY",30000,65,33,22,4,10,1,0,5,0,0,0,0,24,164
21025,"Bracken County, KY",8300,77,45,24,1,8,0,0,2,0,0,0,0,19,176
21027,"Breathitt County, KY",13000,73,53,18,2,2,0,0,2,0,0,0,0,22,172
21029,"Breckinridge County, KY",20000,77,42,24,2,10,1,1,3,0,0,0,0,18,178
21031,"Bullitt County, KY",82000,77,39,17,0,21,1,0,3,0,0,0,0,18,176
21033,"Butler County, KY",13000,78,51,25,1,2,0,0,3,0,0,0,0,17,177
21035,"Caldwell County, KY",13000,74,42,27,4,5,0,0,3,0,0,0,0,17,172
21037,"Calloway County, KY",39000,67,39,20,3,7,0,1,4,0,0,0,0,25,166
21039,"Campbell County, KY",94000,66,22,19,0,24,0,1,3,0,0,0,0,31,166
21041,"Carlisle County, KY",4800,80,51,24,2,4,0,1,2,0,0,0,0,15,179
21043,"Carroll County, KY",11000,68,39,22,2,7,2,0,3,0,0,0,0,24,167
21045,"Carter County, KY",27000,75,50,24,2,1,1,0,2,0,0,0,0,20,175
21047,"Casey County, KY",16000,82,55,22,1,5,0,0,3,0,0,0,0,14,182
21049,"Christian County, KY",70000,56,33,18,9,4,1,1,9,0,0,0,0,23,154
21051,"Clark County, KY",36000,71,42,20,1,8,1,1,3,0,0,0,0,23,170
21053,"Clay County, KY",20000,76,59,17,2,0,0,0,3,0,0,0,0,18,175
21055,"Clinton County, KY",10000,76,51,20,1,5,0,0,3,0,0,0,0,20,176
21057,"Crittenden County, KY",8800,77,48,23,0,6,0,0,3,0,0,0,0,20,177
21059,"Cumberland County, KY",6600,76,52,21,2,3,0,0,3,0,0,0,0,19,176
21061,"Daviess County, KY",102000,66,27,18,3,20,3,1,4,0,0,0,0,21,163
21063,"Edmonson County, KY",12000,76,49,24,1,3,0,0,3,0,0,0,0,18,174
21065,"Elliott County, KY",7500,75,53,21,1,1,0,0,2,0,0,0,0,22,175
21067,"Estill County, KY",14000,74,52,20,2,2,0,0,5,0,0,0,0,19,174
21069,"Fayette County, KY",323000,49,19,21,10,8,4,1,4,1,1,0,0,29,147
21071,"Fleming County, KY",15000,80,56,22,1,1,0,1,2,0,0,0,0,18,181
21073,"Floyd County, KY",36000,75,53,20,2,2,0,0,3,0,0,0,0,20,175
21075,"Franklin County, KY",51000,58,30,23,8,5,1,0,5,0,0,0,0,27,157
21077,"Fulton County, KY",6000,63,40,21,15,2,0,0,4,0,0,0,0,16,161
21079,"Gallatin County, KY",8900,74,41,24,1,9,1,0,4,0,0,0,0,20,174
21081,"Garrard County, KY",18000,77,51,22,1,4,0,0,3,0,0,0,0,18,176
21083,"Grant County, KY",25000,74,42,22,1,10,0,0,3,0,0,0,0,20,172
21085,"Graves County, KY",37000,73,49,17,2,6,2,1,3,0,0,0,0,18,171
21087,"Grayson County, KY",26000,76,42,22,1,12,0,0,3,0,0,0,0,20,176
21089,"Green County, KY",11000,78,52,21,1,5,1,0,3,0,0,0,0,17,178
21091,"Greenup County, KY",35000,72,46,23,1,2,0,1,3,0,0,0,0,23,171
21093,"Hancock County, KY",8700,77,41,24,1,11,0,1,2,0,0,0,0,20,177
21095,"Hardin County, KY",111000,58,33,17,6,8,0,0,5,0,0,0,0,27,154
21097,"Harlan County, KY",26000,76,57,19,3,0,0,0,3,0,0,0,0,17,175
21099,"Harrison County, KY",19000,69,37,23,3,9,0,0,4,0,0,0,0,23,168
21101,"Hart County, KY",19000,75,50,20,2,5,0,0,3,0,0,0,0,19,174
21103,"Henderson County, KY",45000,70,38,21,4,11,0,0,4,0,0,0,0,20,168
21105,"Henry County, KY",16000,73,44,22,2,7,1,0,3,0,0,0,0,23,175
21107,"Hickman County, KY",4400,73,49,22,4,2,1,0,5,0,0,0,0,16,172
21109,"Hopkins County, KY",45000,75,51,19,3,4,0,1,4,0,0,0,0,19,176
21111,"Jackson County, KY",13000,82,59,22,1,0,0,1,3,0,0,0,0,14,182
21113,"Jefferson County, KY",767000,49,18,15,16,15,2,1,5,1,1,1,0,25,149
21115,"Jessamine County, KY",54000,74,38,26,4,9,1,1,4,0,0,0,0,16,173
21117,"Johnson County, KY",22000,74,53,18,2,3,0,0,2,0,0,0,0,21,173
21119,"Kenton County, KY",167000,65,24,17,4,23,1,1,5,1,0,0,0,23,164
21121,"Knott County, KY",15000,73,51,20,1,2,0,0,2,0,0,0,0,24,173
21123,"Knox County, KY",31000,74,55,17,2,2,0,0,4,0,0,0,0,19,173
21125,"Larue County, KY",14000,74,49,20,2,5,0,0,4,0,0,0,0,19,173
21127,"Laurel County, KY",61000,75,53,18,2,3,0,1,4,0,0,0,0,20,176
21129,"Lawrence County, KY",15000,72,49,20,2,3,0,0,4,0,0,0,0,22,172
21131,"Lee County, KY",7400,74,51,21,2,2,0,0,4,0,0,0,0,20,174
21133,"Leslie County, KY",9900,78,59,18,1,1,0,0,3,0,0,0,0,18,178
21135,"Letcher County, KY",22000,77,54,21,1,2,0,0,3,0,0,0,0,18,176
21137,"Lewis County, KY",13000,78,54,24,1,0,0,0,2,0,0,0,0,18,177
21139,"Lincoln County, KY",25000,77,50,25,3,2,0,0,3,0,0,0,0,17,177
21141,"Livingston County, KY",9200,81,51,24,1,6,0,0,3,0,0,0,0,15,181
21143,"Logan County, KY",27000,72,47,22,1,3,0,0,5,0,0,0,0,22,172
21145,"Lyon County, KY",8200,72,37,21,1,14,0,0,3,0,0,0,0,23,171
21147,"McCracken County, KY",65000,76,45,19,4,11,1,1,3,0,0,0,0,15,175
21149,"McCreary County, KY",17000,81,62,17,1,2,0,0,3,0,0,0,0,15,181
21151,"McLean County, KY",9200,78,46,23,1,9,0,0,2,0,0,0,0,18,177
21153,"Madison County, KY",93000,68,37,25,3,5,1,1,3,0,0,0,0,23,166
21155,"Magoffin County, KY",12000,75,54,19,2,2,0,0,2,0,0,0,0,22,176
21157,"Marion County, KY",19000,71,36,21,3,14,2,0,4,0,0,0,0,20,171
21159,"Marshall County, KY",31000,74,46,23,2,5,0,0,5,0,0,0,0,19,174
21161,"Martin County, KY",11000,75,53,19,4,3,0,0,2,0,0,0,0,19,175
21163,"Mason County, KY",17000,70,37,20,3,13,1,0,4,0,0,0,0,21,169
21165,"Meade County, KY",29000,76,39,23,1,13,0,1,3,0,0,0,0,20,176
21167,"Menifee County, KY",6500,75,50,23,0,2,0,0,3,0,0,0,0,21,174
21169,"Mercer County, KY",22000,70,41,22,1,7,2,0,3,0,0,0,0,23,169
21171,"Metcalfe County, KY",10000,70,45,21,3,4,0,0,3,0,0,0,0,24,170
21173,"Monroe County, KY",11000,80,53,26,3,1,0,0,2,0,0,0,0,16,181
21175,"Montgomery County, KY",28000,68,41,23,1,4,1,0,4,0,0,0,0,25,167
21177,"Morgan County, KY",13000,73,55,17,1,1,0,0,2,0,0,0,0,23,172
21179,"Muhlenberg County, KY",31000,74,50,21,3,3,0,0,3,0,0,0,0,19,173
21181,"Nelson County, KY",46000,71,34,22,2,15,0,0,3,0,0,0,0,23,170
21183,"Nicholas County, KY",7300,74,46,22,1,6,1,0,3,0,0,0,0,21,174
21185,"Ohio County, KY",24000,74,44,23,1,7,1,0,4,0,0,0,0,19,173
21187,"Oldham County, KY",67000,67,30,22,2,14,1,1,2,1,0,0,0,24,164
21189,"Owen County, KY",11000,81,50,26,1,5,0,0,2,0,0,0,0,16,181
21191,"Owsley County, KY",4400,78,57,21,4,0,0,0,3,0,0,0,0,14,177
21193,"Pendleton County, KY",15000,80,45,21,2,14,0,0,2,0,0,0,0,16,180
21195,"Perry County, KY",26000,68,49,18,2,1,0,0,2,0,0,0,0,28,168
21197,"Pike County, KY",58000,77,51,22,2,4,0,0,3,0,0,0,0,17,176
21199,"Powell County, KY",12000,73,48,22,1,3,0,0,4,0,0,0,0,22,173
21201,"Pulaski County, KY",65000,76,51,21,0,4,1,0,5,0,0,0,0,17,175
21203,"Robertson County, KY",2100,76,38,21,0,17,0,0,2,0,0,0,0,21,175
21205,"Rockcastle County, KY",17000,79,54,24,1,1,0,0,3,0,0,0,0,17,179
21207,"Rowan County, KY",24000,64,36,20,1,7,0,1,3,0,0,0,0,31,163
21209,"Russell County, KY",18000,75,49,24,1,2,1,0,3,0,0,0,0,20,175
21211,"Scott County, KY",57000,69,35,24,5,9,2,1,4,0,0,0,0,21,170
21213,"Shelby County, KY",49000,64,33,23,3,7,2,1,3,0,0,0,0,26,162
21215,"Simpson County, KY",19000,70,43,22,5,5,0,0,3,0,0,0,0,20,168
21217,"Spencer County, KY",19000,77,35,23,2,19,0,0,2,0,0,0,0,18,176
21219,"Taylor County, KY",26000,74,50,21,2,2,0,1,5,0,0,0,0,18,173
21221,"Todd County, KY",12000,72,47,20,3,4,1,1,4,0,0,0,0,21,173
21223,"Trigg County, KY",15000,73,45,21,3,6,0,1,4,0,0,0,0,20,173
21225,"Trimble County, KY",8500,74,44,21,1,9,1,0,2,0,0,0,0,21,173
21227,"Union County, KY",14000,74,45,22,4,7,1,0,3,0,0,0,0,19,175
21229,"Warren County, KY",133000,62,34,20,7,7,1,1,5,1,1,0,0,20,159
21231,"Washington County, KY",12000,72,36,22,2,14,1,0,3,0,0,0,0,22,172
21233,"Wayne County, KY",20000,74,49,21,3,4,0,0,4,0,0,0,0,19,174
21235,"Webster County, KY",13000,70,45,19,2,6,1,0,3,0,0,0,0,22,168
21237,"Whitley County, KY",36000,72,49,18,2,4,1,1,4,0,0,0,0,21,172
21239,"Wolfe County, KY",7200,73,50,20,1,3,0,0,4,0,0,0,0,22,173
22001,"Woodford County, KY",27000,65,34,24,2,7,2,0,3,0,0,0,0,25,162
22003,"Acadia Parish, LA",62000,63,18,9,12,36,1,0,10,0,0,0,0,14,163
22005,"Allen Parish, LA",26000,60,29,10,8,21,3,0,10,0,0,0,0,18,159
22007,"Ascension Parish, LA",127000,58,21,10,15,26,3,1,8,0,0,0,0,14,156
22009,"Assumption Parish, LA",22000,54,11,7,21,36,3,0,8,0,0,0,0,12,152
22011,"Avoyelles Parish, LA",40000,57,17,4,15,36,2,0,12,0,0,0,0,13,156
22013,"Beauregard Parish, LA",37000,67,37,15,8,15,1,0,9,0,0,0,0,13,165
22015,"Bienville Parish, LA",13000,42,25,12,36,5,1,0,8,0,0,0,0,12,141
22017,"Bossier Parish, LA",127000,55,32,14,15,8,3,1,7,0,0,0,0,19,154
22019,"Caddo Parish, LA",240000,38,23,9,32,5,2,1,9,0,0,0,0,16,135
22021,"Calcasieu Parish, LA",203000,54,22,11,16,21,1,0,8,1,0,0,0,19,153
22023,"Caldwell Parish, LA",9900,70,41,16,9,13,1,0,6,0,0,0,0,12,168
22025,"Cameron Parish, LA",7000,74,37,13,2,24,3,0,8,0,0,0,0,12,173
22027,"Catahoula Parish, LA",9500,56,35,11,23,10,1,0,7,0,0,0,0,12,155
22029,"Claiborne Parish, LA",16000,36,25,6,41,5,0,0,6,0,0,0,0,16,135
22031,"Concordia Parish, LA",19000,48,32,13,28,3,2,0,6,0,0,0,0,16,148
22033,"De Soto Parish, LA",27000,50,27,10,24,13,1,0,9,0,0,0,0,15,149
22035,"East Baton Rouge Parish, LA",440000,39,15,9,27,15,5,0,8,1,1,0,0,17,137
22037,"East Carroll Parish, LA",6900,25,12,4,55,9,0,0,5,0,0,0,0,13,123
22039,"East Feliciana Parish, LA",19000,49,29,13,29,7,1,0,8,0,0,0,0,15,151
22041,"Evangeline Parish, LA",33000,55,14,5,13,36,1,0,13,1,1,0,0,15,154
22043,"Franklin Parish, LA",20000,51,34,10,29,7,0,0,9,0,0,0,0,10,150
22045,"Grant Parish, LA",22000,69,39,11,5,19,1,0,9,0,0,0,0,15,168
22047,"Iberia Parish, LA",70000,51,11,7,19,33,4,0,11,0,0,0,0,13,149
22049,"Iberville Parish, LA",33000,47,15,7,30,25,3,0,7,0,0,0,0,12,146
22051,"Jackson Parish, LA",16000,57,35,16,23,6,1,0,7,0,0,0,0,11,156
22053,"Jefferson Parish, LA",432000,43,10,7,17,25,7,1,7,0,0,0,0,19,136
22055,"Jefferson Davis Parish, LA",31000,67,24,9,8,34,2,0,9,0,0,0,0,12,165
22057,"Lafayette Parish, LA",244000,50,12,8,15,30,4,0,11,1,0,0,0,17,148
22059,"Lafourche Parish, LA",98000,62,16,7,10,39,4,0,8,1,0,0,0,13,160
22061,"La Salle Parish, LA",15000,72,52,14,7,6,1,0,7,0,0,0,0,12,171
22063,"Lincoln Parish, LA",47000,44,27,10,26,6,3,1,8,0,0,0,0,15,140
22065,"Livingston Parish, LA",141000,68,39,15,4,14,2,0,7,0,0,0,0,17,166
22067,"Madison Parish, LA",11000,22,13,4,53,5,1,0,8,0,0,0,0,14,120
22069,"Morehouse Parish, LA",25000,41,28,9,39,4,0,0,9,0,0,0,0,9,139
22071,"Natchitoches Parish, LA",38000,46,29,7,29,9,2,1,9,0,0,1,0,14,147
22073,"Orleans Parish, LA",390000,21,4,6,33,11,5,0,12,2,2,1,0,22,119
22075,"Ouachita Parish, LA",153000,50,31,10,28,8,1,1,7,0,0,0,0,12,148
22077,"Plaquemines Parish, LA",23000,52,24,10,13,18,4,0,12,0,0,0,0,17,150
22079,"Pointe Coupee Parish, LA",22000,55,20,8,21,27,2,0,9,0,0,0,0,11,153
22081,"Rapides Parish, LA",130000,54,27,12,21,14,2,1,7,0,0,0,0,15,153
22083,"Red River Parish, LA",8400,41,23,10,33,8,1,0,8,0,0,0,0,15,139
22085,"Richland Parish, LA",20000,50,29,11,28,9,1,1,9,0,0,0,0,11,149
22087,"Sabine Parish, LA",24000,63,38,11,10,14,1,0,13,0,0,0,0,12,162
22089,"St. Bernard Parish, LA",47000,50,20,10,15,20,6,0,9,0,0,0,0,18,148
22091,"St. Charles Parish, LA",53000,59,16,11,14,32,3,0,8,0,0,0,0,15,158
22093,"St. Helena Parish, LA",10000,35,20,8,45,6,1,1,9,0,0,0,0,11,136
22095,"St. James Parish, LA",21000,37,13,7,37,17,3,0,10,0,0,0,0,11,135
22097,"St. John the Baptist Parish, LA",43000,38,7,7,33,24,3,0,10,0,0,0,0,13,135
22099,"St. Landry Parish, LA",82000,47,17,5,26,25,2,0,13,0,0,0,0,11,146
22101,"St. Martin Parish, LA",53000,54,11,3,14,40,3,0,15,1,0,0,0,11,152
22103,"St. Mary Parish, LA",49000,53,22,8,16,23,6,0,8,0,0,0,0,15,151
22105,"St. Tammany Parish, LA",260000,59,20,15,9,23,4,1,8,1,0,0,0,17,157
22107,"Tangipahoa Parish, LA",135000,49,23,12,23,13,2,1,9,0,0,0,0,15,147
22109,"Tensas Parish, LA",4300,37,20,7,44,10,1,0,8,0,0,0,0,10,137
22111,"Terrebonne Parish, LA",110000,55,14,10,10,31,5,0,13,0,0,0,0,16,154
22113,"Union Parish, LA",22000,59,38,13,17,8,2,0,8,0,0,0,0,13,158
22115,"Vermilion Parish, LA",60000,65,18,6,8,41,2,0,11,1,1,0,0,12,165
22117,"Vernon Parish, LA",47000,63,37,14,9,12,2,0,8,0,0,0,0,17,162
22119,"Washington Parish, LA",46000,55,35,11,22,9,2,0,9,0,0,0,0,13,156
22121,"Webster Parish, LA",38000,51,35,10,28,5,1,1,7,0,0,0,0,14,152
22123,"West Baton Rouge Parish, LA",26000,50,14,12,24,24,3,0,8,0,0,0,0,15,150
22125,"West Carroll Parish, LA",11000,72,52,13,10,7,1,0,5,0,0,0,0,12,172
22127,"West Feliciana Parish, LA",16000,48,22,13,24,13,2,0,7,0,0,0,0,19,148
23001,"Winn Parish, LA",14000,59,39,10,21,10,1,0,7,0,0,0,0,12,159
23003,"Androscoggin County, ME",108000,67,16,20,0,30,0,1,5,1,0,1,0,26,167
23005,"Aroostook County, ME",67000,69,21,16,0,31,0,1,5,1,0,0,0,25,169
23007,"Cumberland County, ME",295000,54,11,23,1,19,1,1,4,1,0,1,0,36,152
23009,"Franklin County, ME",30000,61,17,28,0,14,0,2,3,0,0,1,0,36,162
23011,"Hancock County, ME",55000,60,19,28,0,12,0,1,4,0,0,1,0,34,159
23013,"Kennebec County, ME",122000,62,19,20,0,23,1,0,4,0,0,1,0,32,162
23015,"Knox County, ME",40000,53,16,24,0,13,0,0,3,0,0,1,0,42,152
23017,"Lincoln County, ME",35000,55,23,21,1,11,1,0,1,1,0,1,0,40,155
23019,"Oxford County, ME",58000,65,18,24,0,22,0,1,2,0,0,1,0,32,165
23021,"Penobscot County, ME",152000,63,22,21,0,19,0,1,4,1,0,0,0,32,163
23023,"Piscataquis County, ME",17000,69,31,26,0,11,0,1,2,0,0,0,0,30,170
23025,"Sagadahoc County, ME",36000,59,19,28,0,12,0,0,3,0,0,1,0,35,157
23027,"Somerset County, ME",50000,65,25,22,0,17,0,1,3,0,0,0,0,31,164
23029,"Waldo County, ME",40000,58,22,23,0,12,0,1,3,0,0,1,0,38,158
23031,"Washington County, ME",31000,62,24,22,0,15,0,1,7,0,0,0,0,30,161
24001,"York County, ME",208000,61,15,20,1,25,1,1,4,1,0,1,0,31,161
24003,"Allegany County, MD",70000,70,32,22,3,16,2,0,6,0,0,0,0,20,171
24005,"Anne Arundel County, MD",579000,49,12,19,9,17,3,1,7,1,1,1,0,26,146
24009,"Baltimore County, MD",827000,42,10,14,18,18,2,0,7,5,2,1,1,22,142
24011,"Calvert County, MD",93000,57,16,21,9,20,1,0,7,0,0,1,0,26,158
24013,"Caroline County, MD",33000,57,26,22,9,9,3,0,5,0,0,0,0,23,154
24015,"Carroll County, MD",168000,68,22,28,1,18,2,0,4,1,0,0,0,22,166
24017,"Cecil County, MD",103000,63,27,22,4,13,2,1,6,1,0,0,0,23,162
24019,"Charles County, MD",163000,36,8,11,28,16,2,1,11,0,0,1,0,21,135
24021,"Dorchester County, MD",32000,54,26,21,16,7,1,0,7,0,0,0,0,21,153
24023,"Frederick County, MD",260000,51,16,18,8,17,4,0,6,2,1,1,0,26,150
24025,"Garrett County, MD",29000,71,33,28,0,10,0,0,5,0,0,0,0,23,170
24027,"Harford County, MD",255000,57,16,19,7,22,1,0,5,0,0,0,0,27,154
24029,"Howard County, MD",326000,39,7,16,10,15,2,1,10,5,2,1,2,26,136
24031,"Kent County, MD",19000,57,22,24,7,11,2,0,4,1,0,0,0,29,157
24033,"Montgomery County, MD",1051000,25,4,11,10,9,10,1,9,9,3,1,2,26,120
24035,"Prince George's County, MD",909000,15,4,5,36,5,7,1,10,1,2,1,0,23,110
24037,"Queen Anne's County, MD",50000,66,20,24,4,21,2,1,5,1,0,0,0,23,167
24039,"St. Mary's County, MD",114000,57,17,19,7,20,3,1,6,1,0,0,0,26,157
24041,"Somerset County, MD",26000,46,22,17,25,7,1,0,6,0,0,0,0,19,143
24043,"Talbot County, MD",37000,57,16,24,7,17,1,0,6,1,0,0,0,25,154
24045,"Washington County, MD",151000,57,30,20,4,7,1,0,5,0,0,0,0,30,154
24047,"Wicomico County, MD",104000,47,17,19,18,10,2,1,6,1,0,0,0,24,145
24510,"Worcester County, MD",52000,67,20,22,7,25,2,0,5,1,0,0,0,20,169
25001,"Baltimore City, MD",593000,21,6,8,34,6,4,1,9,3,2,1,0,26,121
25003,"Barnstable County, MA",213000,55,5,21,4,29,2,0,6,2,0,1,0,28,153
25005,"Berkshire County, MA",125000,54,7,17,2,30,1,0,4,1,0,1,0,36,153
25007,"Bristol County, MA",565000,58,8,11,2,39,3,0,6,3,1,1,0,25,157
25009,"Dukes County, MA",17000,50,1,20,3,29,1,0,5,3,0,1,0,35,148
25011,"Essex County, MA",789000,51,7,13,2,31,10,0,5,3,0,1,0,22,145
25013,"Franklin County, MA",70000,47,8,21,2,17,3,1,4,2,0,1,0,39,145
25015,"Hampden County, MA",466000,45,7,10,6,28,9,0,6,1,0,1,0,23,136
25017,"Hampshire County, MA",161000,47,5,19,1,23,2,0,3,2,0,2,1,40,145
25019,"Middlesex County, MA",1612000,45,5,12,2,28,4,0,6,5,1,1,2,31,142
25021,"Nantucket County, MA",11000,48,3,18,4,27,4,0,5,2,0,1,0,33,145
25023,"Norfolk County, MA",707000,48,4,14,4,30,2,0,6,7,1,1,2,29,148
25025,"Plymouth County, MA",521000,57,7,15,3,35,2,0,9,2,0,1,0,24,155
25027,"Suffolk County, MA",804000,24,2,5,8,17,12,0,11,3,2,2,1,32,119
26001,"Worcester County, MA",831000,52,9,13,3,30,4,0,5,1,0,1,1,28,147
26003,"Alcona County, MI",10000,75,30,28,0,17,0,0,3,0,0,0,0,21,174
26005,"Alger County, MI",9100,67,24,23,1,20,0,0,5,0,0,0,0,28,168
26007,"Allegan County, MI",118000,68,31,23,1,14,3,0,4,0,0,0,0,24,168
26009,"Alpena County, MI",28000,69,25,24,0,20,0,0,3,0,0,0,0,26,167
26011,"Antrim County, MI",23000,72,25,24,0,23,0,0,4,0,0,0,0,23,171
26013,"Arenac County, MI",15000,73,28,23,0,22,0,0,4,0,0,0,0,22,172
26015,"Baraga County, MI",8200,61,21,18,1,22,0,0,9,0,0,0,0,27,159
26017,"Barry County, MI",62000,68,31,25,0,11,1,1,4,0,0,0,0,28,169
26019,"Bay County, MI",103000,70,20,22,2,28,2,0,3,0,0,0,0,21,168
26021,"Benzie County, MI",18000,65,21,24,0,20,2,0,5,0,0,0,0,28,165
26023,"Berrien County, MI",153000,61,27,20,7,13,2,1,4,1,1,0,0,23,160
26025,"Branch County, MI",44000,70,30,21,0,19,2,0,4,0,0,0,0,23,169
26027,"Calhoun County, MI",134000,59,27,19,4,13,2,0,4,0,0,0,0,30,158
26029,"Cass County, MI",52000,65,29,22,3,14,1,0,6,0,0,0,0,24,164
26031,"Charlevoix County, MI",26000,67,23,22,0,22,1,0,4,0,0,0,0,28,167
26033,"Cheboygan County, MI",25000,66,24,20,0,22,0,0,5,0,0,0,0,28,165
26035,"Chippewa County, MI",37000,58,22,21,1,15,1,0,11,0,0,0,0,28,157
26037,"Clare County, MI",31000,72,33,21,0,18,0,0,3,0,0,0,0,23,170
26039,"Clinton County, MI",80000,71,19,24,1,28,1,0,4,0,0,0,0,23,171
26041,"Crawford County, MI",14000,68,30,24,0,14,0,0,4,0,0,0,0,28,168
26043,"Delta County, MI",36000,72,25,21,0,26,1,0,3,0,0,0,0,23,171
26045,"Dickinson County, MI",25000,69,21,22,1,26,0,0,4,0,0,0,0,25,168
26047,"Eaton County, MI",110000,57,21,24,3,12,1,0,3,0,0,0,0,36,157
26049,"Emmet County, MI",33000,64,20,23,1,21,0,0,6,0,0,0,0,28,163
26051,"Genesee County, MI",406000,49,20,16,13,13,1,0,6,0,1,0,0,28,147
26053,"Gladwin County, MI",25000,70,27,21,0,22,0,0,5,0,0,0,0,25,170
26055,"Gogebic County, MI",14000,66,17,21,1,28,1,0,4,0,0,0,0,28,166
26057,"Grand Traverse County, MI",93000,64,18,23,1,23,2,0,5,0,0,0,0,27,163
26059,"Gratiot County, MI",41000,65,30,24,2,11,2,0,2,0,0,0,0,27,163
26061,"Hillsdale County, MI",46000,72,34,24,1,14,0,0,5,0,0,0,0,23,173
26063,"Houghton County, MI",36000,68,21,25,0,21,0,1,3,0,0,0,0,28,167
26065,"Huron County, MI",31000,77,27,20,1,30,0,0,3,0,0,0,0,18,176
26067,"Ingham County, MI",292000,44,16,17,6,11,2,0,7,1,1,1,1,36,143
26069,"Ionia County, MI",65000,69,29,23,1,17,2,0,4,0,0,0,0,24,169
26071,"Iosco County, MI",25000,73,28,25,0,20,1,0,6,0,0,0,0,21,174
26073,"Iron County, MI",11000,72,25,26,0,21,0,0,5,0,0,0,0,22,171
26075,"Isabella County, MI",70000,56,22,21,1,13,1,0,7,0,1,1,0,35,158
26077,"Jackson County, MI",159000,67,27,21,1,19,1,0,4,0,0,0,0,27,167
26079,"Kalamazoo County, MI",265000,52,21,19,5,12,2,0,6,1,1,0,1,31,151
26081,"Kalkaska County, MI",18000,72,35,24,0,13,0,0,3,0,0,0,0,24,171
26083,"Kent County, MI",657000,54,23,17,6,14,3,0,6,1,1,0,0,25,150
26085,"Keweenaw County, MI",2100,73,20,25,0,28,0,0,3,0,0,0,0,24,173
26087,"Lake County, MI",12000,65,28,22,3,15,0,0,5,0,0,0,0,27,165
26089,"Lapeer County, MI",88000,72,28,24,1,20,1,0,3,0,0,0,0,22,171
26091,"Leelanau County, MI",22000,64,17,26,0,21,1,0,4,1,0,0,0,30,164
26093,"Lenawee County, MI",98000,63,28,22,3,12,2,1,4,0,0,0,0,28,163
26095,"Livingston County, MI",192000,66,18,25,1,23,1,0,4,1,0,0,0,27,166
26097,"Luce County, MI",6200,65,29,22,0,13,0,1,5,0,0,0,0,29,164
26099,"Mackinac County, MI",11000,59,27,23,1,9,1,0,11,0,0,0,0,29,160
26101,"Macomb County, MI",874000,61,14,17,6,30,2,0,7,1,1,1,0,21,161
26103,"Manistee County, MI",25000,64,25,22,0,17,0,0,7,0,0,0,0,28,163
26105,"Marquette County, MI",67000,62,16,21,1,25,1,0,3,0,0,0,0,32,161
26107,"Mason County, MI",29000,69,25,22,1,22,0,0,5,0,0,0,0,23,167
26109,"Mecosta County, MI",43000,67,23,23,0,21,0,0,6,0,0,0,0,26,166
26111,"Menominee County, MI",23000,73,25,19,0,29,1,0,3,0,0,0,0,23,173
26113,"Midland County, MI",83000,64,22,23,1,18,2,1,4,0,0,0,0,28,163
26115,"Missaukee County, MI",15000,72,38,25,0,8,0,1,4,0,0,0,0,23,171
26117,"Monroe County, MI",151000,59,18,18,3,23,2,0,4,0,0,0,0,31,158
26119,"Montcalm County, MI",64000,68,35,23,0,9,0,1,4,0,0,0,0,28,168
26121,"Montmorency County, MI",9300,71,32,27,0,12,0,0,5,0,0,0,0,23,170
26123,"Muskegon County, MI",174000,56,22,21,8,12,1,1,7,0,0,0,0,25,153
